Loaded fvecs: 200 vectors of dimension 768 from ./quantile_partitions/tripclick_containment/tripclick_containment_Q3_query.fvecs
Loaded label sets: 200
Loaded label sets: 1055976
Loaded fvecs: 1055976 vectors of dimension 768 from /root/work/data/filterbenchmark/tripclick/tripclick_base.fvecs
Rebuilding two-tier inverted index for 7734 labelsets...
Found 29 unique labels
Two-tier index configuration:
  Tier 1 (dense): 29 labels (freq >= 256)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 2.61441e-05 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
597798,567038,66202,101234,658004,430318,33698,1042975,150890,18255,
ef,recall,qps,dist_comp,hops
1700,0.999,639.048,837.615,837.615
1400,0.999,639.441,837.615,837.615
1100,0.999,651.141,837.53,830.895
1000,0.999,653.621,837.3,821.525
900,0.999,666.427,836.505,785.395
800,0.999,693.828,834.77,736.83
700,0.999,744.192,831.18,671.885
600,0.999,810.164,824.21,592.58
500,0.999,905.238,811.62,499.725
400,0.9985,1044.9,790.45,400.035
300,0.9965,1296.75,754.285,300.04
250,0.9945,1424.23,725.83,250.01
200,0.991,1671.14,686.53,200.025
180,0.99,1837.7,666.35,180.03
160,0.9885,1930.61,642.535,160.055
140,0.9865,2147.69,614.675,140.065
120,0.986,2351.29,581.915,120.12
100,0.9785,2635.36,540.47,100.15
90,0.975,2839.21,517.19,90.115
80,0.9725,3071.13,491.055,80.195
70,0.9685,3344.06,461,70.29
60,0.9625,3723.87,428.21,60.36
55,0.958,3966.78,410.105,55.41
50,0.956,4247.44,390.755,50.575
45,0.9515,4574.39,369.415,45.735
40,0.9455,4950.77,347.36,40.835
35,0.9355,5412.85,322.395,35.95
30,0.9275,5722.82,306.755,33.16
25,0.9275,5721.33,306.755,33.16
20,0.9275,5719.6,306.755,33.16
15,0.9275,5716.3,306.755,33.16
10,0.9275,5659.24,306.755,33.16
