Loaded fvecs: 200 vectors of dimension 768 from ./quantile_partitions/tripclick_containment/tripclick_containment_Q4_query.fvecs
Loaded label sets: 200
Loaded label sets: 1055976
Loaded fvecs: 1055976 vectors of dimension 768 from /root/work/data/filterbenchmark/tripclick/tripclick_base.fvecs
Rebuilding two-tier inverted index for 7734 labelsets...
Found 29 unique labels
Two-tier index configuration:
  Tier 1 (dense): 29 labels (freq >= 256)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 2.61441e-05 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
149289,864004,488745,158013,622976,710083,164841,162968,568573,41282,
ef,recall,qps,dist_comp,hops
1700,1,289.252,3388.86,1490.62
1400,1,317.918,3121.26,1356.91
1100,0.9995,382.521,2814.07,1100.18
1000,0.9995,413.108,2700.07,1000.21
900,0.9995,445.283,2576.87,900.285
800,0.999,491.44,2443.6,800.28
700,0.9985,543.17,2299.53,700.295
600,0.9975,615.309,2140.12,600.335
500,0.9965,704.903,1962.31,500.36
400,0.9955,842.865,1760.45,400.45
300,0.992,1063.25,1524.26,300.495
250,0.9895,1225.92,1386.77,250.54
200,0.985,1458.79,1231.07,200.66
180,0.982,1587.06,1160.68,180.73
160,0.977,1743.25,1087.85,160.805
140,0.9755,1932.93,1006.84,140.86
120,0.972,2163.07,919.725,120.99
100,0.9645,2479.45,824.775,101.185
90,0.9595,2684.5,774.335,91.425
80,0.953,2927.28,722.265,81.635
70,0.946,3244.53,662.82,71.64
60,0.939,3633.12,602.4,61.885
55,0.9365,3863.46,570.82,57.035
50,0.93,4143.82,538.76,52.33
45,0.923,4446.51,504.06,47.545
40,0.914,4851.04,467.61,42.7
35,0.9035,5303.75,432.075,38.11
30,0.8885,5646.43,408.43,35.185
25,0.8885,5627.2,408.43,35.185
20,0.8885,5630.85,408.43,35.185
15,0.8885,5634.67,408.43,35.185
10,0.8885,5639.91,408.43,35.185
