Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
3449742,4216491,1464914,1240200,3682961,1664400,1247207,2004980,3409268,3451470,
ef,recall,qps,dist_comp,hops
3000,0.9849,158.581,10075.4,2030.92
2500,0.9843,182.313,8900.39,1750.31
2000,0.9826,217.324,7651.4,1452.29
1700,0.9816,247.237,6848.7,1264.06
1400,0.9802,287.858,5978.18,1069.37
1100,0.9779,350.38,5032.09,867.771
1000,0.977,373.744,4697.41,798.51
900,0.9764,414.223,4352.19,727.661
800,0.9757,452.704,3990.98,655.556
700,0.9744,506.84,3619.28,582.219
600,0.9727,575.832,3229.74,507.336
500,0.9701,665.416,2822.04,430.943
400,0.9661,808.081,2391.92,352.437
300,0.96,1027.55,1933.27,270.916
250,0.9547,1187.38,1692.93,229.64
200,0.9474,1436.06,1437.42,187.325
180,0.9435,1533.42,1329.95,170.198
160,0.9403,1706.17,1223.27,153.152
140,0.9339,1915.78,1109.56,135.674
120,0.9291,2159.96,989.346,117.939
100,0.9159,2527.77,864.067,99.916
90,0.9129,2731.3,801.966,90.954
80,0.9058,3004.74,731.225,81.455
70,0.8967,3321.23,667.106,72.503
60,0.8872,3627.87,602.035,63.43
55,0.8821,3959.89,568.12,58.774
50,0.8754,4221.4,533.629,54.087
45,0.8651,4545.52,497.884,49.348
40,0.8554,4923.16,458.564,44.503
35,0.8434,5385.1,420.217,39.757
30,0.8349,5675.47,397.219,36.763
25,0.8343,5628.66,396.87,36.392
20,0.834,5753.42,396.575,36.08
15,0.8337,5772.21,396.387,35.824
10,0.8329,5779.48,396.241,35.63
