Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
3444340,4222350,2597462,1672995,3070603,1670387,3673399,3415431,1333262,1287160,
ef,recall,qps,dist_comp,hops
3000,0.9776,95.3709,26952.5,2905.78
2500,0.9746,113.611,23017.7,2430.75
2000,0.9709,139.621,18932.4,1952.06
1700,0.9677,163.339,16411.5,1664.54
1400,0.9631,196.124,13832.5,1375.15
1100,0.9572,246.18,11178.3,1084.72
1000,0.9547,269.645,10273.4,987.681
900,0.9513,298.866,9362.67,890.747
800,0.9478,333.872,8435.98,793.754
700,0.9433,377.539,7499.51,696.557
600,0.9393,437.662,6553.01,599.415
500,0.9328,519.823,5592.14,502.336
400,0.923,639.702,4607.89,404.815
300,0.9105,832.329,3594.3,306.963
250,0.9022,989.916,3069.81,257.739
200,0.8896,1200.93,2544.12,208.981
180,0.8844,1326.27,2322.57,189.135
160,0.8782,1474.35,2097.66,169
140,0.87,1651.9,1876.21,149.316
120,0.8589,1896.63,1650.95,129.648
100,0.847,2219.99,1424.06,110.062
90,0.842,2416.07,1309.47,100.286
80,0.8319,2662.15,1188.87,90.306
70,0.8219,2996.73,1067.51,80.238
60,0.8103,3363.95,953.269,70.625
55,0.8024,3607.31,892.404,65.563
50,0.7926,3831.55,831.536,60.474
45,0.785,4183.41,770.735,55.443
40,0.7679,4574.49,705.966,50.173
35,0.7505,5037.08,642.168,44.957
30,0.7405,5168.72,604.845,41.941
25,0.7405,5348.15,604.837,41.936
20,0.7405,5338.24,604.826,41.931
15,0.7405,5249.88,604.822,41.927
10,0.7405,5304.88,604.795,41.922
