Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
714191,1479182,825720,1726770,218575,3618129,1244426,345959,4265657,3328714,
ef,recall,qps,dist_comp,hops
3000,0.9784,793.164,3241.53,1606.74
2500,0.9775,910.27,2899.68,1393.82
2000,0.9759,1075.03,2559.69,1169.44
1700,0.9752,1205.52,2344.93,1026.63
1400,0.9743,1381.34,2108.17,878.165
1100,0.9715,1643.21,1842.73,721.418
1000,0.9702,1756.27,1744.24,666.962
900,0.9687,1910.6,1640.15,611.366
800,0.9673,2089.49,1528.65,554.796
700,0.9659,2310.63,1409.69,496.299
600,0.9629,2592.38,1282.4,435.716
500,0.959,2960.54,1146.26,373.482
400,0.9525,3443.09,999.093,308.612
300,0.9312,4344.67,814.39,240.044
250,0.9259,4993.42,728.976,205.335
200,0.9221,5821.64,640.252,169.995
180,0.9183,6272.89,601.927,155.323
160,0.9129,6800.39,562.426,140.502
140,0.9036,7482.06,518.684,125.109
120,0.8946,8294.02,473.656,109.738
100,0.8845,9397.69,425.779,93.847
90,0.8768,10067.8,399.495,85.58
80,0.8693,10938.4,372.918,77.41
70,0.86,11964.3,343.485,68.886
60,0.8526,13177.1,315.152,60.623
55,0.8464,13976.7,299.808,56.347
50,0.8377,14773.1,283.382,51.955
45,0.8297,15846.3,266.491,47.573
40,0.8211,17049.2,249.403,43.158
35,0.8111,18588.2,230.148,38.59
30,0.7963,20456.7,210.143,33.942
25,0.779,22876.2,189.334,29.235
20,0.7578,25926.9,168.387,24.627
15,0.7238,30548.2,144.705,19.808
10,0.6708,37891.7,117.395,14.744
