Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
3449742,4216491,1464914,1240200,3682961,1664400,1247207,2004980,3409268,3451470,
ef,recall,qps,dist_comp,hops
3000,0.939,198.285,8829.1,2026.32
2500,0.9326,229.282,7759.06,1746.82
2000,0.9234,275.773,6614.17,1450.46
1700,0.916,313.089,5883.48,1263.46
1400,0.9061,365.814,5112.17,1069.49
1100,0.8918,446.061,4283.01,868.61
1000,0.8872,480.695,3993.93,800.097
900,0.8827,523.507,3690.26,729.62
800,0.8774,578.232,3384.13,658.173
700,0.8718,642.811,3065.72,585.569
600,0.8612,730.582,2739.2,511.873
500,0.8466,848.837,2387.26,435.657
400,0.8292,1015.64,2027.13,357.872
300,0.8046,1282.3,1650.96,278.387
250,0.7887,1480.11,1452.63,237.941
200,0.7641,1753.81,1239.53,195.858
180,0.7535,1911,1150.45,178.974
160,0.7406,2099.15,1059.77,161.501
140,0.7221,2329.51,964.167,143.551
120,0.7045,2610.39,868.331,126.086
100,0.6827,2994.56,764.171,108.192
90,0.6677,3255.13,708.971,98.44
80,0.6488,3577.24,646.705,88.19
70,0.6289,3977.8,582.035,77.875
60,0.6073,4437.9,526.473,68.245
55,0.5976,4687.26,499.436,63.549
50,0.5891,4906.4,472.424,58.828
45,0.5775,5304.29,441.412,53.821
40,0.5617,5721.36,410.227,48.751
35,0.5403,6225.36,377.082,43.47
30,0.5275,6569.22,357.384,40.256
25,0.5263,6587.46,357.002,39.897
20,0.5252,6596.98,356.701,39.603
15,0.5225,6633.2,356.405,39.325
10,0.5218,6664.54,356.253,39.139
