Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
3444340,4222350,2597462,1672995,3070603,1670387,3673399,3415431,1333262,1287160,
ef,recall,qps,dist_comp,hops
3000,0.7356,147.459,16435.6,2906.38
2500,0.7188,175.674,13979.7,2432.99
2000,0.6961,224.618,11440.4,1955.38
1700,0.6807,266.568,9892.18,1668.83
1400,0.6617,319.857,8322.18,1382.81
1100,0.6386,400.596,6710.12,1094.09
1000,0.6299,438.009,6168.75,998.631
900,0.6198,482.088,5619.62,902.639
800,0.6096,538.156,5070.97,807.072
700,0.5958,606.991,4519.44,711.228
600,0.5834,699.827,3950.85,615.059
500,0.566,823.936,3388.49,519.91
400,0.5448,1002.01,2819.57,424.476
300,0.5137,1285.71,2238.91,327.967
250,0.4968,1497.44,1939.13,279.493
200,0.4748,1787.19,1646.77,231.716
180,0.4617,1933.52,1510.28,210.255
160,0.4477,2125.68,1391.14,191.559
140,0.4291,2368.85,1253.52,170.902
120,0.4087,2689.86,1111.52,149.226
100,0.3855,3118.57,967.699,127.297
90,0.3752,3395.39,892.803,116.078
80,0.3584,3743.89,810.708,104.414
70,0.3433,4132.57,735.832,93.481
60,0.3241,4651.71,658.192,82.091
55,0.3072,4994.48,615.95,75.748
50,0.294,5282.7,577.977,70.005
45,0.2791,5673.5,537.639,64.166
40,0.2642,6249.77,495.099,58.074
35,0.2444,6902.51,450.191,51.663
30,0.2326,7338.86,423.861,47.933
25,0.2326,7326.05,423.851,47.927
20,0.2326,7350.11,423.84,47.922
15,0.2326,7313.31,423.832,47.917
10,0.2326,7240.05,423.802,47.912
