Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
714191,1479182,825720,1726770,218575,3618129,1244426,345959,4265657,3328714,
ef,recall,qps,dist_comp,hops
3000,0.9787,802.216,3234.91,1605.63
2500,0.9765,926.492,2890.7,1392.54
2000,0.9748,1088.42,2550.11,1168.12
1700,0.9736,1225.04,2335.35,1025.34
1400,0.9719,1406.24,2098.95,876.865
1100,0.9694,1675.75,1833.93,720.134
1000,0.9691,1802.55,1735.18,665.589
900,0.968,1947.06,1631.09,609.953
800,0.9672,2130.93,1519.99,553.432
700,0.9657,2355.88,1401.18,494.977
600,0.963,2642.82,1273.58,434.334
500,0.9601,2998.02,1137,372.02
400,0.9535,3539.94,989.845,307.172
300,0.947,4362.42,830.263,240.006
250,0.9408,4978.83,742.412,205.267
200,0.9361,5775.9,650.395,169.965
180,0.9319,6242.8,610.959,155.392
160,0.926,6748.39,569.634,140.492
140,0.9176,7441.06,524.787,125.022
120,0.9085,8248.58,479.28,109.652
100,0.8982,9286.54,430.648,93.958
90,0.8916,10073.1,404.43,85.775
80,0.8841,10884.9,376.576,77.533
70,0.8778,11851,348.431,69.332
60,0.8649,13169.8,317.206,60.637
55,0.858,14032.3,301.153,56.35
50,0.8495,14862.6,284.768,51.961
45,0.8443,15868.4,268.273,47.677
40,0.8344,17118.4,249.989,43.14
35,0.827,18458.5,232.135,38.765
30,0.8145,20298.3,212.679,34.232
25,0.7937,22720.6,192.07,29.559
20,0.7677,26023.2,169.45,24.736
15,0.7293,30541.8,144.888,19.869
10,0.6785,37989.9,117.805,14.815
