Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
3444340,4222350,2597462,1672995,3070603,1670387,3673399,3415431,1333262,1287160,
ef,recall,qps,dist_comp,hops
3000,0.7394,150.375,16724.6,2906.44
2500,0.723,179.381,14231.5,2432.46
2000,0.7019,221.221,11663.5,1957.47
1700,0.6864,257.983,10074.4,1669.11
1400,0.6663,309.234,8468.16,1382.52
1100,0.6405,388.358,6833.18,1094.13
1000,0.6326,425.189,6281.72,997.934
900,0.6213,468.503,5730.36,902.455
800,0.6109,522.876,5161.76,806.775
700,0.5975,588.997,4597.56,712.105
600,0.5844,678.664,4025.93,616.529
500,0.5666,797.926,3451.25,520.107
400,0.5444,974.678,2869.69,423.903
300,0.5176,1244.75,2283.61,328.823
250,0.4986,1458.45,1963.71,278.206
200,0.475,1733,1651.36,228.413
180,0.4628,1918.58,1519.73,208.159
160,0.4493,2093.91,1400.45,189.475
140,0.4309,2336.01,1257.77,168.383
120,0.4115,2637.78,1124.4,148.149
100,0.3847,3051.23,978.462,126.459
90,0.3689,3340.15,898.996,115.048
80,0.3544,3657.44,821.622,104.238
70,0.3396,3949.33,747.155,93.428
60,0.3184,4575.6,661.292,81.446
55,0.3053,4902.63,620.373,75.394
50,0.2917,5264.47,577.632,69.202
45,0.2804,5679.3,537.73,63.351
40,0.267,6179.57,495.66,57.436
35,0.248,6826.64,450.174,50.977
30,0.2368,6866.28,422.926,47.316
25,0.2368,6723.52,422.915,47.31
20,0.2368,6822.32,422.904,47.305
15,0.2368,6813.73,422.897,47.3
10,0.2368,6818.49,422.867,47.295
