Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
3449742,4216491,1464914,1240200,3682961,1664400,1247207,2004980,3409268,3451470,
ef,recall,qps,dist_comp,hops
3000,0.9271,222.541,8246.18,2025.18
2500,0.9194,257.729,7240.23,1745.91
2000,0.9084,313.774,6164.02,1450.41
1700,0.8987,361.283,5479.38,1263.07
1400,0.8874,421.946,4750.7,1070.23
1100,0.873,513.521,3980.28,869.457
1000,0.8666,555.188,3707.05,800.586
900,0.8606,605.232,3427.86,730.226
800,0.8536,666.555,3150.69,659.433
700,0.8454,742.186,2857.41,587.466
600,0.834,841.986,2555.95,514.341
500,0.8164,978.178,2232.19,438.787
400,0.7932,1161.28,1895.95,361.526
300,0.7657,1463.52,1539.21,281.214
250,0.748,1698.54,1354.85,240.374
200,0.7228,2015.75,1159.15,198.287
180,0.7131,2182.82,1078.72,181.367
160,0.6982,2394.38,993.586,163.702
140,0.6823,2624.94,896.41,145.278
120,0.6598,2989.86,802.081,127.333
100,0.6337,3439.61,705.809,108.906
90,0.6207,3721.11,660.079,99.917
80,0.6063,4065.07,604.477,90.245
70,0.585,4521.78,544.945,79.935
60,0.5589,4777.47,490.75,69.957
55,0.5427,4938.48,462.973,64.753
50,0.5282,5288.61,436.275,59.505
45,0.5162,5656.28,409.046,54.438
40,0.5031,6092.2,379.609,49.271
35,0.4801,6675.69,346.745,43.616
30,0.4658,7079.2,326.283,40.068
25,0.465,7090.76,325.976,39.71
20,0.4629,7131.66,325.61,39.378
15,0.4611,7084.1,325.3,39.119
10,0.4596,7001.08,325.137,38.928
