Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
3449742,4216491,1464914,1240200,3682961,1664400,1247207,2004980,3409268,3451470,
ef,recall,qps,dist_comp,hops
3000,0.9009,261.989,6818.73,2022.5
2500,0.8907,301.425,5972.69,1744.82
2000,0.8769,357.234,5068.76,1450.15
1700,0.8649,413.107,4506.37,1264.06
1400,0.8516,482.397,3917.86,1073.06
1100,0.8328,585.74,3281.75,874.963
1000,0.8243,625.856,3053.99,806.014
900,0.8163,686.986,2834.11,737.919
800,0.8051,756.511,2600.88,667.235
700,0.7924,797.302,2355.37,594.779
600,0.7788,926.855,2106.15,521.612
500,0.7619,1104.7,1850.99,448.042
400,0.7386,1306.26,1583.76,371.489
300,0.7043,1634.31,1294.31,291.806
250,0.6797,1881.29,1142.72,251.101
200,0.6499,2240.77,972.819,207.036
180,0.634,2436.66,899.067,189.095
160,0.6172,2681.9,824.862,170.048
140,0.5996,2962.03,747.935,151.32
120,0.5791,3353.66,668.745,132.609
100,0.5503,3819.6,589,113.474
90,0.5342,4172.27,545.1,103.539
80,0.5182,4556.68,501.167,93.644
70,0.4948,5082.76,449.571,82.329
60,0.4713,5717.23,403.771,71.604
55,0.4567,6085.77,378.622,65.948
50,0.4411,6471.63,356.504,60.683
45,0.4248,6887.88,333.295,55.4
40,0.4077,7504.6,309.947,49.931
35,0.3904,8139.76,285.443,44.454
30,0.3793,8536.88,270.789,41.095
25,0.3771,8622.89,270.419,40.73
20,0.3737,8675.42,270.011,40.384
15,0.3716,8682.69,269.747,40.112
10,0.3707,8534.74,269.589,39.931
