Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
3449742,4216491,1464914,1240200,3682961,1664400,1247207,2004980,3409268,3451470,
ef,recall,qps,dist_comp,hops
3000,0.9046,259.956,6941.42,2022.92
2500,0.8943,302.69,6081.25,1745.42
2000,0.8794,361.311,5164.98,1450.49
1700,0.8688,411.137,4588.82,1263.53
1400,0.8536,478.86,3992.52,1072.76
1100,0.8353,580.295,3348.65,873.966
1000,0.8286,626.998,3125.28,806.334
900,0.8208,679.667,2899.14,738.191
800,0.8114,747.67,2658.25,666.398
700,0.8005,833.339,2412.32,594.397
600,0.7857,941.52,2161.37,521.211
500,0.7675,1084.64,1899.06,446.706
400,0.7455,1294.95,1619.99,368.806
300,0.7169,1617.5,1329.36,289.871
250,0.69,1863.3,1167.76,248.477
200,0.663,2218.12,997.015,204.968
180,0.6484,2408.94,923.947,186.938
160,0.6309,2648.89,848.51,168.395
140,0.6139,2938.18,770.963,150.145
120,0.5932,3301.83,692.92,131.976
100,0.5572,3839.17,600.79,111.708
90,0.545,4156.22,558.903,102.034
80,0.5299,4548.65,511.662,92.167
70,0.5128,5024.63,466.353,82.274
60,0.4898,5623.34,416.938,71.438
55,0.4742,6009.71,391.841,65.885
50,0.4593,6413.64,367.639,60.4
45,0.4418,6922.23,341.029,54.812
40,0.4262,7489.09,315.245,49.283
35,0.4115,8105.93,291.901,44.068
30,0.3986,8641.49,274.902,40.445
25,0.3964,8634.68,274.488,40.066
20,0.3931,8631.15,274.039,39.723
15,0.3918,8672.71,273.829,39.476
10,0.3901,8613.51,273.647,39.287
