Loaded fvecs: 40 vectors of dimension 1024 from ./quantile_partitions/ytb_video_equality/ytb_video_equality_Q4_query.fvecs
Loaded label sets: 40
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 1024 from /root/work/data/filterbenchmark/ytb_video/ytb_video_base.fvecs
Rebuilding two-tier inverted index for 160018 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 3862 labels (freq >= 2)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0719641 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 40
Example: first query has 10
600570,380399,594876,447696,900821,435259,385828,912980,383318,386586,
ef,recall,qps,dist_comp,hops
1700,0.8975,358.031,4569.75,1701
1400,0.8975,403.607,4316.73,1401.03
1100,0.895,459.786,4004.85,1101.15
1000,0.895,480.071,3880.03,1001.1
900,0.895,492.257,3743.55,901.2
800,0.895,529.674,3583.2,801.1
700,0.8925,577.017,3401.88,701.175
600,0.89,634.272,3207.88,601.15
500,0.89,697.947,2977.45,501.25
400,0.8825,813.357,2694.85,401.375
300,0.875,958.408,2395.18,301.425
250,0.8725,1059.21,2208.7,251.55
200,0.8675,1195.74,1975.53,201.6
180,0.865,1278.07,1853.38,181.7
160,0.8575,1377.53,1725.72,161.7
140,0.855,1502.08,1587.8,141.95
120,0.85,1667.25,1436.1,122.15
100,0.83,1902.31,1255.85,102.1
90,0.8225,2038.53,1169.7,92.2
80,0.8125,2068.24,1073.12,82.35
70,0.8025,2423.82,964.975,72.425
60,0.7725,2670.25,857.725,62.75
55,0.75,2829.67,802.825,57.8
50,0.7325,3061.3,745.175,52.775
45,0.715,3313.49,689,47.75
40,0.705,3594.2,631.7,43.25
35,0.6825,4031.62,567.475,38.075
30,0.6675,4571.78,504.725,33.275
25,0.6325,5261.25,437.025,28.225
20,0.5975,6208.84,377.25,23.7
15,0.54,7703.27,312.775,19.15
10,0.4525,10794.6,233.925,14.075
