Loaded fvecs: 40 vectors of dimension 1024 from ./quantile_partitions/ytb_video_containment/ytb_video_containment_Q3_query.fvecs
Loaded label sets: 40
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 1024 from /root/work/data/filterbenchmark/ytb_video/ytb_video_base.fvecs
Rebuilding two-tier inverted index for 160018 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 3862 labels (freq >= 2)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0719641 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 40
Example: first query has 10
316439,16494,206143,131052,329174,139669,57695,297978,34685,37607,
ef,recall,qps,dist_comp,hops
1700,0.98,221.944,3873.88,1700.05
1400,0.975,243.051,3801.75,1400
1100,0.9725,269.7,3701.43,1100
1000,0.9725,279.957,3658.68,1000
900,0.97,290.513,3609.03,900.125
800,0.97,304.201,3547.38,800
700,0.97,322.657,3459.8,700
600,0.97,345.642,3344.22,600.75
500,0.97,375.539,3194.3,500.075
400,0.965,414.745,3017.03,400.15
300,0.9575,481.006,2728.62,300.35
250,0.945,531.758,2522.32,250.5
200,0.93,608.989,2261.38,200.5
180,0.9275,650.69,2140.25,180.575
160,0.9175,704.534,2001.7,160.6
140,0.8975,768.982,1851.78,140.8
120,0.8875,854.49,1682.5,120.825
100,0.8775,971.747,1494,101.15
90,0.875,1061.5,1375.1,91
80,0.8675,1157.15,1263.88,81.225
70,0.8425,1288.03,1142.53,71.175
60,0.83,1452.83,1016.75,61.4
55,0.815,1554.76,949.675,56.55
50,0.8025,1671.75,882.225,51.675
45,0.7975,1826.49,808.275,46.45
40,0.785,1997.81,736.975,41.6
35,0.7775,2223.13,669.35,37
30,0.7675,2394.6,622.1,33.95
25,0.7675,2402.41,622.1,33.95
20,0.7675,2397.56,622.1,33.95
15,0.7675,2403.62,622.1,33.95
10,0.7675,2399.62,622.1,33.95
