Loaded fvecs: 40 vectors of dimension 1024 from ./quantile_partitions/ytb_video_containment/ytb_video_containment_Q2_query.fvecs
Loaded label sets: 40
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 1024 from /root/work/data/filterbenchmark/ytb_video/ytb_video_base.fvecs
Rebuilding two-tier inverted index for 160018 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 3862 labels (freq >= 2)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0719641 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 40
Example: first query has 10
328604,58236,76150,150000,111415,4778,164224,234127,68856,245186,
ef,recall,qps,dist_comp,hops
1700,0.9975,569.321,1075.35,1070.95
1400,0.9975,590.55,1073.28,1019.25
1100,0.9975,620.989,1067.88,915.45
1000,0.9975,633.756,1065.4,873.875
900,0.9975,650.07,1063.05,822.5
800,0.995,673.585,1057.03,761.8
700,0.995,704.306,1051.67,691.875
600,0.995,744.039,1043.28,600.025
500,0.995,801.625,1032.42,500
400,0.9925,878.107,1012.55,400
300,0.9925,999.702,959.55,300.05
250,0.9925,1082.14,933.65,250
200,0.9875,1201.69,882.5,200.075
180,0.9875,1263.42,859.8,180.05
160,0.985,1328.81,839.775,160.025
140,0.985,1398.52,820.15,140.275
120,0.985,1496.48,789.225,120.075
100,0.98,1622.51,748.05,100.1
90,0.98,1709.12,723.65,90.4
80,0.9775,1804.4,693.275,80.275
70,0.9775,1925.01,660.875,70.375
60,0.975,2080.92,626.1,60.625
55,0.9625,2165.17,603.35,55.625
50,0.9575,2267.2,581.3,50.775
45,0.9425,2412.66,552.475,45.55
40,0.9375,2557.29,521.025,40.625
35,0.9325,2738.17,493.7,35.8
30,0.9275,2884.93,471.25,32.9
25,0.9275,2880.87,471.25,32.9
20,0.9275,2887.44,471.25,32.9
15,0.9275,2892.13,471.25,32.9
10,0.9275,2872.89,471.25,32.9
