Loaded fvecs: 200 vectors of dimension 768 from ./quantile_partitions/tripclick_containment/tripclick_containment_Q3_query.fvecs
Loaded label sets: 200
Loaded label sets: 1055976
Loaded fvecs: 1055976 vectors of dimension 768 from /root/work/data/filterbenchmark/tripclick/tripclick_base.fvecs
Rebuilding two-tier inverted index for 7734 labelsets...
Found 29 unique labels
Two-tier index configuration:
  Tier 1 (dense): 29 labels (freq >= 256)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 2.61441e-05 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
597798,567038,66202,101234,658004,430318,33698,1042975,150890,18255,
ef,recall,qps,dist_comp,hops
1700,0.999,653.062,837.615,837.615
1400,0.999,657.767,837.615,837.615
1100,0.999,658.849,837.53,830.895
1000,0.999,668.312,837.3,821.525
900,0.999,689.414,836.505,785.395
800,0.999,710.515,834.77,736.83
700,0.999,755.349,831.18,671.885
600,0.999,822.243,824.21,592.58
500,0.999,927.019,811.62,499.725
400,0.9985,1088.8,790.45,400.035
300,0.9965,1307.24,754.285,300.04
250,0.9945,1478.08,725.83,250.01
200,0.991,1722.47,686.53,200.025
180,0.99,1849.47,666.35,180.03
160,0.9885,2001.7,642.535,160.055
140,0.9865,2196.92,614.675,140.065
120,0.986,2439.19,581.915,120.12
100,0.9785,2765.09,540.47,100.15
90,0.975,2972.72,517.19,90.115
80,0.9725,3225.22,491.055,80.195
70,0.9685,3544.59,461,70.29
60,0.9625,3918.26,428.21,60.36
55,0.958,4159.14,410.105,55.41
50,0.956,4452.31,390.755,50.575
45,0.9515,4782.39,369.415,45.735
40,0.9455,5191.36,347.36,40.835
35,0.9355,5691.52,322.395,35.95
30,0.9275,6046.65,306.755,33.16
25,0.9275,6034.36,306.755,33.16
20,0.9275,6038.9,306.755,33.16
15,0.9275,6012.31,306.755,33.16
10,0.9275,6013.61,306.755,33.16
