Loaded fvecs: 200 vectors of dimension 768 from ./quantile_partitions/tripclick_overlap/tripclick_overlap_Q1_query.fvecs
Loaded label sets: 200
Loaded label sets: 1055976
Loaded fvecs: 1055976 vectors of dimension 768 from /root/work/data/filterbenchmark/tripclick/tripclick_base.fvecs
Rebuilding two-tier inverted index for 7734 labelsets...
Found 29 unique labels
Two-tier index configuration:
  Tier 1 (dense): 29 labels (freq >= 256)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 2.61441e-05 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
368428,715502,723973,353260,955161,974544,471421,402250,514769,176743,
ef,recall,qps,dist_comp,hops
1700,0.998,121.502,12441.4,1700.73
1400,0.997,143.668,10831.1,1400.84
1100,0.995,176.495,9067.15,1101.07
1000,0.9945,192.11,8438.34,1001.14
900,0.994,211.121,7792.06,901.205
800,0.994,232.854,7121.28,801.305
700,0.9935,262.752,6417.2,701.4
600,0.9925,301.177,5682.39,601.605
500,0.99,354.217,4917.13,501.775
400,0.9865,433.291,4101.91,402.075
300,0.978,555.738,3241.39,302.435
250,0.9715,658.112,2783.78,252.565
200,0.9615,803.481,2316.13,203.305
180,0.9545,888.046,2115.53,183.21
160,0.947,984.321,1917.82,163.465
140,0.9395,1102.64,1718.05,143.73
120,0.9295,1252.23,1514.4,124.145
100,0.912,1477.49,1299.43,104.325
90,0.8995,1620.1,1194.28,94.625
80,0.8885,1787.62,1086.34,84.755
70,0.875,1988.45,983.33,75.495
60,0.8485,2263.59,871.37,65.715
55,0.841,2409.12,820.305,61.21
50,0.8255,2591.93,764.505,56.48
45,0.814,2806.48,708.005,51.755
40,0.795,3071.23,651.775,47.05
35,0.761,3413.45,589.975,41.995
30,0.7495,3644.32,557.78,39.21
25,0.7495,3639.54,557.78,39.21
20,0.7495,3631.69,557.78,39.21
15,0.7495,3637.27,557.78,39.21
10,0.7495,3643.22,557.78,39.21
