Loaded fvecs: 2000 vectors of dimension 128 from ./quantile_partitions/sift1m_equality/sift1m_equality_Q3_query.fvecs
Loaded label sets: 2000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from /root/work/data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 2000
Example: first query has 10
232542,982360,70496,510454,726740,548690,377995,668947,454401,529710,
ef,recall,qps,dist_comp,hops
1700,0.99995,1140.83,3960.67,1701.64
1400,0.9999,1344.03,3598.14,1401.78
1100,0.9999,1666.27,3171.29,1101.96
1000,0.9999,1710.61,3010.88,1002.04
900,0.9998,1978.96,2838.28,902.112
800,0.9999,2187.24,2653.33,802.203
700,0.99985,2445.98,2454.12,702.312
600,0.99985,2767,2237.53,602.418
500,0.9998,3171,2001.33,502.547
400,0.9998,3827.39,1740.01,402.724
300,0.99955,4795.6,1445.1,302.93
250,0.9994,5507.97,1281.57,253.047
200,0.99915,6491.62,1103.61,203.236
180,0.9987,7009.82,1027.57,183.321
160,0.99825,7547.41,948.017,163.423
140,0.9978,8369.76,865.492,143.52
120,0.99715,9317.6,778.076,123.629
100,0.99615,10541.7,685.565,103.784
90,0.9949,11361.7,636.848,93.875
80,0.9921,12236.8,586.662,83.9805
70,0.9893,13382,534.808,74.1145
60,0.9848,14731.9,480.656,64.2895
55,0.9814,15526.4,452.62,59.369
50,0.9771,16547.5,424.035,54.471
45,0.9722,17722.5,394.641,49.556
40,0.96525,18934.7,364.483,44.678
35,0.95635,20421.6,334.113,39.87
30,0.9431,22343.8,302.762,35.11
25,0.9246,24842.7,269.892,30.317
20,0.8979,28045.6,236.447,25.652
15,0.8555,33026.8,201.78,21.043
10,0.7821,41275.2,163.719,16.332
