Loaded fvecs: 2000 vectors of dimension 128 from ./quantile_partitions/sift1m_equality/sift1m_equality_Q5_query.fvecs
Loaded label sets: 2000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from /root/work/data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 2000
Example: first query has 10
203327,915060,540713,715245,809589,120210,52179,203087,874660,470903,
ef,recall,qps,dist_comp,hops
1700,0.9999,511.469,8073.35,1703.95
1400,0.99985,609.697,7006.38,1404.1
1100,0.99975,756.846,5863.66,1104.28
1000,0.99975,823.204,5462.41,1004.35
900,0.99965,902.636,5048.26,904.437
800,0.99945,998.647,4620.33,804.537
700,0.9993,1130.5,4176.47,704.634
600,0.9989,1292.43,3714.74,604.762
500,0.99845,1515.64,3230.7,504.918
400,0.99755,1831.95,2720.57,405.103
300,0.99605,2357.98,2177.23,305.323
250,0.99455,2764.88,1888.29,255.466
200,0.99125,3340.29,1586.16,205.73
180,0.98925,3506.1,1460.57,185.8
160,0.98665,3806.23,1332.58,165.937
140,0.98355,4421.93,1200.69,146.114
120,0.9784,5068.1,1064.73,126.21
100,0.9707,5887.9,925.515,106.524
90,0.9651,6482.46,853.263,96.5735
80,0.95775,7094.05,780.47,86.7235
70,0.948,7896.16,706.491,76.9465
60,0.93455,8875.33,629.987,67.1085
55,0.92655,9518.82,591.636,62.276
50,0.91675,10265.1,552.21,57.3835
45,0.90445,11049.5,512.819,52.5635
40,0.8897,11974.9,472.357,47.7405
35,0.8724,13257.8,432.251,43.016
30,0.8486,14483.1,391.234,38.27
25,0.81995,16075.1,349.323,33.535
20,0.7811,19150.3,306.762,28.8635
15,0.7218,22868.3,261.546,24.043
10,0.6331,29169,213.041,19.0925
