Loaded fvecs: 200 vectors of dimension 192 from ./quantile_partitions/yfcc_equality/yfcc_equality_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
593759,792708,669622,130132,824014,49060,505657,309698,584365,15801,
ef,recall,qps,dist_comp,hops
1700,0.998,1806.24,1673.87,1607.18
1400,0.996,1974.1,1575.37,1397.38
1100,0.9945,2005.56,1406.99,1100.12
1000,0.9935,2270.83,1339.64,1000.19
900,0.9925,2438.23,1266.8,900.15
800,0.9905,2672.11,1187.51,800.375
700,0.989,2940.41,1101.99,700.37
600,0.989,3286.77,1008.42,600.68
500,0.9835,3774.26,906.675,500.89
400,0.9825,4404.13,793.535,401.415
300,0.974,5388.78,662.865,302.165
250,0.9705,6117.5,592.445,253.075
200,0.9655,7250.21,515.945,203.425
180,0.9595,7905.24,482.61,183.7
160,0.959,8564.1,449,164.29
140,0.957,9494.63,412.1,144.865
120,0.9505,10514.1,375.125,125.725
100,0.9415,11902.3,336.165,106.495
90,0.9335,12929.3,316.12,96.82
80,0.9335,13823.1,294.695,87.305
70,0.9185,14905.7,271.575,77.23
60,0.9075,16855.2,248.675,67.2
55,0.9065,17614.2,237.915,62.505
50,0.894,18785,224.63,57.365
45,0.887,19861.3,211.66,52.37
40,0.8805,21211.2,198.81,47.395
35,0.863,23184.6,184.005,42.125
30,0.8605,25376.6,170.635,37.355
25,0.838,27432.9,154.4,32.035
20,0.816,31648.2,137.005,26.86
15,0.787,35431.1,119,21.96
10,0.7045,44267.8,96.33,16.47
