Loaded fvecs: 40 vectors of dimension 1024 from ./quantile_partitions/ytb_video_equality/ytb_video_equality_Q2_query.fvecs
Loaded label sets: 40
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 1024 from /root/work/data/filterbenchmark/ytb_video/ytb_video_base.fvecs
Rebuilding two-tier inverted index for 160018 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 3862 labels (freq >= 2)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0719641 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 40
Example: first query has 10
901823,776969,608835,900653,597490,896951,377285,393149,899903,901120,
ef,recall,qps,dist_comp,hops
1700,0.9925,3410.29,400.5,400.5
1400,0.9925,3806.35,400.5,400.5
1100,0.9925,3840.69,400.5,400.5
1000,0.9925,3849.39,400.5,400.5
900,0.9925,3853.97,400.5,400.5
800,0.9925,3862.31,400.5,400.5
700,0.9925,3829.73,400.5,400.5
600,0.9925,3838.71,400.5,400.5
500,0.9925,3883.98,400.4,396.2
400,0.9925,3939.08,399.125,358.1
300,0.9925,4178.58,392.525,295.025
250,0.9925,4381.78,386.525,249.85
200,0.9925,4658.35,375.675,200.125
180,0.9925,4910.55,369.5,180.175
160,0.9925,5100.7,361.775,160.175
140,0.9925,5402.32,351.75,140.225
120,0.9925,5774.1,340.575,120.3
100,0.9925,6218.46,326.65,100.35
90,0.9925,6549.24,318.85,90.475
80,0.9925,6822.68,308.875,80.45
70,0.9925,7332.47,298.3,70.5
60,0.9925,7872.01,286,60.575
55,0.9925,8141.5,280.275,55.6
50,0.9925,8564.58,272.7,50.575
45,0.9925,8979.76,264.35,45.6
40,0.9925,9222.4,257.9,40.65
35,0.9925,9922.63,249.2,35.775
30,0.9925,10387.4,243.475,30.85
25,0.9925,11094.7,232.95,25.85
20,0.9925,12020.7,218.875,21
15,0.9875,14254.3,190.625,16.025
10,0.97,17733.4,152.975,11.4
