Loaded fvecs: 200 vectors of dimension 384 from ./quantile_partitions/wikipedia-5m_equality/wikipedia-5m_equality_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 384 from /root/work/data/vecs/wikipedia/wikipedia_5m_base.fvecs
Rebuilding two-tier inverted index for 184298 labelsets...
Found 237417 unique labels
Two-tier index configuration:
  Tier 1 (dense): 4551 labels (freq >= 25)
  Tier 2 (sparse): 232866 labels
  Tier 1 memory: 0.0976539 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
4911691,4911693,4911692,4911681,4911682,4911702,4911673,4911701,4911705,4911703,
ef,recall,qps,dist_comp,hops
20000,0.9505,27400.8,72.405,72.405
15000,0.9505,29071.6,72.405,72.405
10000,0.9505,30096.6,72.405,72.405
5000,0.9505,31378.8,72.405,72.405
2500,0.9505,33173.7,72.405,72.405
2000,0.9505,31650.8,72.405,72.405
1700,0.9505,16804.6,72.405,72.405
1400,0.9505,32406.4,72.405,72.405
1100,0.9505,32478.9,72.405,72.405
1000,0.9505,34083.4,72.405,72.405
900,0.9505,32122.9,72.405,72.405
800,0.9505,31838.1,72.405,72.405
700,0.9505,32599.9,72.405,72.405
600,0.9505,35075,72.405,72.405
500,0.9505,32627.1,72.405,72.405
400,0.9505,32407.3,72.405,72.405
300,0.9505,31911,72.405,72.34
250,0.9505,32487.1,72.405,72.01
200,0.9505,32693.8,72.385,71.395
180,0.9505,31567,72.385,71.095
160,0.9505,32136.5,72.37,70.64
140,0.9505,32639.9,72.31,69.96
120,0.9505,32710.3,72.255,68.935
100,0.9505,34597.5,72.185,67.05
90,0.95,33614.3,72.055,65.555
80,0.95,34044.5,71.895,63.23
70,0.95,34801.4,71.605,60.13
60,0.949,36386.1,71.045,55.53
55,0.949,35436,70.645,52.56
50,0.9465,34757,70.01,49.06
45,0.9455,36723.3,69.18,44.855
40,0.942,37686.4,68.165,40.12
35,0.9335,42826.3,66.385,35.09
30,0.9215,40122.6,64.42,30.16
25,0.9075,39860.6,61.69,25.255
20,0.881,44551.2,57.625,20.31
15,0.859,47543.3,53.64,16.465
10,0.859,54097.5,53.64,16.465
