Loaded fvecs: 200 vectors of dimension 384 from ./quantile_partitions/wikipedia-5m_equality/wikipedia-5m_equality_Q1_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 384 from /root/work/data/vecs/wikipedia/wikipedia_5m_base.fvecs
Rebuilding two-tier inverted index for 184298 labelsets...
Found 237417 unique labels
Two-tier index configuration:
  Tier 1 (dense): 4551 labels (freq >= 25)
  Tier 2 (sparse): 232866 labels
  Tier 1 memory: 0.0976539 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
4702102,4702101,4702105,4702107,4702103,4702104,4702099,4702100,4702106,4702108,
ef,recall,qps,dist_comp,hops
20000,1,77725.5,11.98,11.98
15000,1,90263.7,11.98,11.98
10000,1,117590,11.98,11.98
5000,1,126519,11.98,11.98
2500,1,137003,11.98,11.98
2000,1,126321,11.98,11.98
1700,1,128281,11.98,11.98
1400,1,124383,11.98,11.98
1100,1,119988,11.98,11.98
1000,1,144601,11.98,11.98
900,1,125716,11.98,11.98
800,1,128773,11.98,11.98
700,1,130549,11.98,11.98
600,1,143389,11.98,11.98
500,1,126107,11.98,11.98
400,1,124689,11.98,11.98
300,1,129914,11.98,11.98
250,1,123418,11.98,11.98
200,1,144674,11.98,11.98
180,1,130000,11.98,11.98
160,1,130232,11.98,11.98
140,1,120971,11.98,11.98
120,1,120518,11.98,11.98
100,1,146844,11.98,11.98
90,1,126154,11.98,11.98
80,1,128059,11.98,11.98
70,1,128941,11.98,11.98
60,1,141777,11.98,11.98
55,1,118748,11.98,11.98
50,1,122987,11.98,11.98
45,1,118380,11.98,11.98
40,1,111527,11.98,11.98
35,1,137932,11.98,11.98
30,1,125357,11.98,11.98
25,1,128340,11.98,11.98
20,1,116349,11.98,11.98
15,1,126456,11.98,11.98
10,1,120065,11.98,11.98
