Loaded fvecs: 1000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
577787,832512,846968,99386,614434,179818,198868,424759,624923,874347,
ef,recall,qps,dist_comp,hops
3000,0.9977,2561.76,763.21,763.21
2500,0.9977,2583.13,763.21,763.21
2000,0.9977,2588.02,762.653,760.094
1700,0.9976,2618.14,757.076,743.942
1400,0.9976,2684.68,737.368,702.01
1100,0.9972,2909.63,702.702,629.305
1000,0.9971,3022.4,687.984,597.432
900,0.9968,3142.55,671.232,560.379
800,0.9963,3367.57,651.775,519.3
700,0.9959,3877.95,629.059,473.377
600,0.9956,4180.39,602.038,422.882
500,0.9945,4585.63,569.44,367.283
400,0.9942,5159.55,528.881,306.453
300,0.9927,6090.17,475.485,241.445
250,0.9916,6762.3,441.784,207.443
200,0.9899,7767.33,402.13,171.335
180,0.9898,8294.33,383.641,156.085
160,0.9883,8949.49,363.489,140.618
140,0.9881,9691.95,341.193,124.815
120,0.9877,10485.8,316.385,108.544
100,0.9851,11857.5,288.571,91.938
90,0.9836,12951.9,273.611,83.606
80,0.9833,13936.7,257.416,75.222
70,0.9811,15237.3,239.685,66.712
60,0.978,16727.7,221.043,58.178
55,0.9763,17713.9,210.821,53.888
50,0.9733,18692.9,200.006,49.527
45,0.9712,20004.3,188.846,45.132
40,0.9679,21362.9,177.214,40.683
35,0.9648,23289,164.646,36.267
30,0.961,25329.2,151.647,31.844
25,0.9531,28143.7,137.413,27.251
20,0.9387,32063.4,121.377,22.558
15,0.9209,36796.7,104.974,18.039
10,0.8745,45349.9,85.802,13.288
