Loaded fvecs: 200 vectors of dimension 768 from ./quantile_partitions/tripclick_overlap/tripclick_overlap_Q4_query.fvecs
Loaded label sets: 200
Loaded label sets: 1055976
Loaded fvecs: 1055976 vectors of dimension 768 from /root/work/data/filterbenchmark/tripclick/tripclick_base.fvecs
Rebuilding two-tier inverted index for 7734 labelsets...
Found 29 unique labels
Two-tier index configuration:
  Tier 1 (dense): 29 labels (freq >= 256)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 2.61441e-05 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
280885,508095,746980,150020,974516,351261,277604,339976,341170,364929,
ef,recall,qps,dist_comp,hops
1700,0.995,94.5201,16529.7,1701.49
1400,0.9935,112.653,14129.2,1401.88
1100,0.991,139.707,11583,1101.92
1000,0.989,152.44,10701.6,1002.07
900,0.9875,167.415,9796.64,902.17
800,0.985,186.495,8867.77,802.12
700,0.984,210.783,7914.53,702.315
600,0.9785,242.617,6936.34,602.645
500,0.9735,286.827,5926.59,502.835
400,0.965,351.778,4881.56,403.14
300,0.953,459.473,3800.68,303.615
250,0.9455,543.215,3238.04,253.905
200,0.933,666.473,2664.56,204.475
180,0.928,731.885,2434.95,185.01
160,0.9155,815.834,2196.26,165.13
140,0.9055,914.187,1963.45,145.8
120,0.889,1048.6,1721.52,126.085
100,0.869,1230.79,1480.93,106.67
90,0.8605,1342.26,1358.55,96.985
80,0.8475,1480.91,1239.54,87.65
70,0.824,1658.09,1113.86,77.865
60,0.8,1860.36,991.8,68.54
55,0.7865,1991.12,928.87,63.79
50,0.7705,2161.48,863.755,58.955
45,0.7605,2330.79,804.305,54.455
40,0.7345,2556.66,740.15,49.615
35,0.6965,2786.68,671.185,44.465
30,0.6755,3006.44,628.365,41.31
25,0.6755,3029.44,628.365,41.31
20,0.6755,3046.44,628.365,41.31
15,0.6755,3016.57,628.365,41.31
10,0.6755,2998.05,628.365,41.31
